rev_id,worker_id,aggression,aggression_score
81550838,3486,1.0,-2.0
81550838,487,0.0,0.0
81550838,738,0.0,0.0
81550838,1511,0.0,0.0
81550838,2576,0.0,0.0
81550838,3051,0.0,1.0
81550838,3150,0.0,0.0
81550838,3485,0.0,1.0
81550838,3484,0.0,0.0
81922980,176,0.0,1.0
81922980,290,0.0,0.0
81922980,481,0.0,0.0
81922980,487,0.0,0.0
81922980,488,0.0,1.0
81922980,878,0.0,1.0
81922980,1362,0.0,0.0
81922980,2408,0.0,2.0
81922980,2982,0.0,0.0
81922980,2563,0.0,2.0
83083984,487,0.0,0.0
83083984,1127,0.0,0.0
83083984,1160,0.0,0.0
83083984,2150,0.0,0.0
83083984,2408,0.0,1.0
83083984,2562,1.0,-1.0
83083984,586,0.0,0.0
83083984,792,0.0,0.0
83083984,970,0.0,0.0
83083984,3517,1.0,-1.0
84266226,258,0.0,0.0
84266226,311,0.0,0.0
84266226,363,0.0,1.0
84266226,419,0.0,0.0
84266226,487,0.0,0.0
84266226,513,0.0,0.0
84266226,652,0.0,0.0
84266226,1236,0.0,1.0
84266226,1253,0.0,0.0
84266226,1427,0.0,0.0
84266226,150,0.0,1.0
84266226,1782,0.0,0.0
84266226,1787,0.0,0.0
84266226,1812,0.0,3.0
84266226,1832,0.0,0.0
84266226,889,0.0,0.0
84266226,1781,0.0,0.0
84266226,380,0.0,0.0
85300937,540,0.0,0.0
85300937,487,1.0,-1.0
85300937,443,0.0,0.0
85300937,221,0.0,0.0
85300937,153,0.0,0.0
85300937,518,0.0,0.0
85300937,127,0.0,0.0
85300937,488,0.0,0.0
85300937,648,0.0,0.0
85300937,748,0.0,0.0
85300937,743,0.0,0.0
85300937,744,0.0,0.0
85300937,745,0.0,0.0
85300937,747,0.0,0.0
85300937,91,0.0,0.0
85300937,750,1.0,-1.0
85300937,1460,0.0,0.0
85300937,1538,0.0,0.0
85300937,1680,0.0,0.0
85300937,1991,0.0,0.0
85300937,685,0.0,0.0
85300937,57,1.0,-1.0
85662306,14,0.0,0.0
85662306,181,0.0,0.0
85662306,383,0.0,0.0
85662306,258,0.0,0.0
85662306,311,0.0,0.0
85662306,353,0.0,0.0
85662306,380,0.0,0.0
85662306,419,0.0,0.0
85662306,487,0.0,0.0
85662306,652,0.0,0.0
85662306,960,0.0,0.0
85662306,1078,0.0,0.0
85662306,1127,0.0,0.0
85662306,1427,0.0,0.0
85662306,1812,0.0,3.0
85662306,3656,0.0,0.0
85662306,196,0.0,0.0
85662306,639,0.0,1.0
85970531,2563,0.0,0.0
85970531,2033,0.0,1.0
85970531,1639,0.0,1.0
85970531,321,0.0,0.0
85970531,1247,0.0,0.0
85970531,1132,0.0,0.0
85970531,1099,0.0,0.0
85970531,1089,0.0,0.0
85970531,1071,0.0,0.0
85970531,487,0.0,0.0
85970531,481,0.0,0.0
85970531,308,0.0,0.0
85970531,290,0.0,0.0
85970531,109,0.0,0.0
85970531,2982,0.0,0.0
85970531,57,0.0,0.0
85970531,1631,0.0,0.0
85970531,170,0.0,0.0
86051037,1325,0.0,0.0
86051037,487,1.0,-1.0
86051037,538,0.0,0.0
86051037,1565,0.0,0.0
86051037,2707,0.0,0.0
86051037,3120,0.0,0.0
86051037,3789,0.0,0.0
86051037,813,0.0,0.0
86176649,487,0.0,0.0
86176649,499,0.0,0.0
86176649,557,0.0,0.0
86176649,503,1.0,-1.0
86176649,143,0.0,2.0
86176649,511,1.0,-1.0
86176649,465,0.0,0.0
86176649,109,1.0,-1.0
86176649,526,0.0,0.0
86176649,516,0.0,0.0
86177031,14,0.0,0.0
86177031,256,0.0,0.0
86177031,1409,0.0,0.0
86177031,562,0.0,0.0
86177031,487,0.0,0.0
86177031,493,0.0,0.0
86177031,558,0.0,0.0
86177031,1345,0.0,0.0
86177031,1196,0.0,0.0
86932808,490,0.0,0.0
86932808,67,0.0,0.0
86932808,327,0.0,0.0
86932808,59,0.0,0.0
86932808,383,0.0,1.0
86932808,437,0.0,0.0
86932808,487,0.0,1.0
86932808,169,0.0,0.0
86932808,14,0.0,1.0
86932808,117,0.0,0.0
86932808,732,0.0,0.0
86932808,733,0.0,2.0
86932808,770,0.0,0.0
86932808,1803,0.0,0.0
86932808,2407,0.0,1.0
86932808,2409,0.0,1.0
86932808,2410,0.0,0.0
86932808,7,0.0,0.0
87877917,836,1.0,-2.0
87877917,1313,1.0,-3.0
87877917,1644,1.0,-1.0
87877917,2771,1.0,-1.0
87877917,620,1.0,-1.0
87877917,748,1.0,-1.0
87877917,540,1.0,-1.0
87877917,26,1.0,-1.0
87877917,127,1.0,-1.0
87877917,732,1.0,-1.0
87877917,529,1.0,-1.0
87877917,747,1.0,-3.0
87877917,150,1.0,-1.0
87877917,153,1.0,-1.0
87877917,284,1.0,-3.0
87877917,305,1.0,-3.0
87877917,743,1.0,-2.0
87877917,518,1.0,-1.0
87877917,744,1.0,-2.0
87877917,487,1.0,-1.0
87877917,749,1.0,-1.0
87877917,751,1.0,-2.0
87877917,659,1.0,-1.0
87877917,389,1.0,-1.0
87877917,429,1.0,-1.0
87877917,745,1.0,-3.0
87877917,443,1.0,-3.0
87877917,750,1.0,-1.0
87877917,752,1.0,-1.0
88049954,308,0.0,0.0
88049954,487,0.0,0.0
88049954,509,0.0,0.0
88049954,302,1.0,-1.0
88049954,556,0.0,0.0
88049954,1229,0.0,0.0
88049954,323,0.0,0.0
88049954,334,1.0,-1.0
88049954,366,1.0,-1.0
88049954,438,0.0,0.0
88276730,2682,0.0,0.0
88276730,869,0.0,1.0
88276730,1160,0.0,0.0
88276730,170,0.0,0.0
88276730,2032,0.0,0.0
88276730,606,0.0,0.0
88276730,487,0.0,0.0
88276730,1127,0.0,0.0
88276730,1132,0.0,0.0
88461986,3788,0.0,0.0
88461986,761,0.0,0.0
88461986,1856,0.0,0.0
88461986,3485,0.0,1.0
88461986,2824,0.0,0.0
88461986,201,0.0,0.0
88461986,487,0.0,0.0
88461986,2269,0.0,0.0
88461986,3150,0.0,0.0
88461986,2992,0.0,0.0
89267279,1330,1.0,-2.0
89267279,678,0.0,0.0
89267279,714,0.0,0.0
89267279,117,0.0,0.0
89267279,784,0.0,0.0
89267279,785,0.0,0.0
89267279,155,0.0,0.0
89267279,159,0.0,0.0
89267279,397,0.0,1.0
89267279,648,0.0,0.0
89267279,642,0.0,1.0
89267279,1593,0.0,0.0
89267279,487,0.0,1.0
89267279,883,0.0,0.0
89267279,934,0.0,0.0
89267279,1384,0.0,0.0
89267279,1311,0.0,0.0
89267279,1313,0.0,0.0
89267279,1346,1.0,-1.0
89267279,1139,0.0,0.0
89267279,647,0.0,0.0
89267279,2105,1.0,-1.0
89267279,2255,0.0,0.0
89267279,2260,0.0,0.0
89267279,2425,0.0,0.0
89267279,2533,0.0,0.0
89267279,2550,1.0,-1.0
89267279,2764,0.0,1.0
89267279,2880,0.0,0.0
90981875,366,0.0,0.0
90981875,204,0.0,0.0
90981875,731,0.0,0.0
90981875,548,0.0,1.0
90981875,384,0.0,1.0
90981875,459,0.0,0.0
90981875,152,0.0,0.0
90981875,99,0.0,0.0
90981875,487,0.0,0.0
90981875,445,0.0,0.0
92779179,177,0.0,0.0
92779179,47,0.0,0.0
92779179,613,0.0,0.0
92779179,557,0.0,0.0
92779179,1250,0.0,2.0
92779179,487,0.0,0.0
92779179,381,0.0,0.0
92779179,334,0.0,0.0
92779179,271,1.0,-1.0
93057712,1196,0.0,0.0
93057712,384,1.0,-2.0
93057712,332,1.0,-1.0
93057712,256,1.0,-1.0
93057712,156,1.0,-1.0
93057712,48,0.0,0.0
93057712,1345,0.0,0.0
93057712,915,0.0,0.0
93057712,487,0.0,0.0
94166852,426,1.0,-1.0
94166852,230,1.0,-3.0
94166852,406,1.0,-3.0
94166852,152,0.0,0.0
94166852,487,0.0,0.0
94166852,938,1.0,-1.0
94166852,1183,1.0,-2.0
94166852,1398,0.0,0.0
94622269,487,0.0,0.0
94622269,2865,0.0,0.0
94622269,1337,0.0,0.0
94622269,3606,0.0,0.0
94622269,3734,0.0,0.0
94622269,2269,0.0,0.0
94622269,3495,0.0,0.0
94622269,3051,0.0,0.0
94622269,3486,0.0,0.0
94622269,201,0.0,0.0
94709670,259,0.0,0.0
94709670,1079,0.0,0.0
94709670,1026,0.0,0.0
94709670,487,0.0,0.0
94709670,305,0.0,0.0
94709670,264,0.0,0.0
94709670,143,0.0,0.0
94709670,218,0.0,1.0
94709670,199,0.0,0.0
94709670,142,0.0,0.0
95312214,379,0.0,0.0
95312214,487,0.0,0.0
95312214,1713,0.0,0.0
95312214,571,0.0,0.0
95312214,987,1.0,-3.0
95312214,655,0.0,0.0
95312214,1142,0.0,0.0
95312214,1147,1.0,-3.0
95312214,1745,0.0,0.0
97276966,2257,1.0,-1.0
97276966,1606,1.0,-1.0
97276966,149,1.0,-2.0
97276966,270,0.0,0.0
97276966,1659,1.0,-1.0
97276966,1593,1.0,-1.0
97276966,1473,0.0,0.0
97276966,1468,0.0,3.0
97276966,754,1.0,-1.0
97276966,1313,0.0,0.0
97276966,883,0.0,0.0
97276966,719,0.0,0.0
97276966,3726,1.0,-2.0
97276966,1015,1.0,-1.0
97276966,2250,0.0,0.0
97276966,2776,1.0,-1.0
97276966,714,0.0,0.0
97276966,487,1.0,-1.0
97276966,557,0.0,0.0
97276966,2258,0.0,0.0
97276966,2261,0.0,0.0
97276966,2262,1.0,-1.0
97276966,2655,0.0,0.0
97276966,68,1.0,-1.0
97276966,597,1.0,-1.0
97276966,654,0.0,0.0
97276966,2774,1.0,-1.0
97276966,2105,0.0,0.0
97276966,470,1.0,-1.0
97276966,431,0.0,0.0
97714168,699,0.0,0.0
97714168,558,0.0,1.0
97714168,487,0.0,0.0
97714168,22,0.0,0.0
97714168,356,0.0,0.0
97714168,290,0.0,0.0
97714168,1309,0.0,0.0
97714168,380,0.0,0.0
97714168,1312,0.0,0.0
97714168,65,0.0,0.0
98060828,165,1.0,-3.0
98060828,487,0.0,0.0
98060828,391,0.0,0.0
98060828,274,0.0,0.0
98060828,211,0.0,0.0
98060828,148,0.0,0.0
98060828,38,0.0,1.0
98060828,15,0.0,0.0
98060828,510,1.0,-1.0
98309681,290,0.0,0.0
98309681,487,0.0,0.0
98309681,586,0.0,0.0
98309681,869,0.0,1.0
98309681,1127,0.0,0.0
98309681,1493,0.0,0.0
98309681,2032,0.0,0.0
98309681,170,0.0,0.0
98309681,2682,0.0,0.0
98610768,282,0.0,0.0
98610768,628,0.0,0.0
98610768,1950,0.0,0.0
98610768,609,0.0,0.0
98610768,172,0.0,0.0
98610768,213,0.0,0.0
98610768,240,0.0,0.0
98610768,2408,0.0,2.0
98610768,2055,0.0,0.0
98610768,540,0.0,0.0
98610768,354,0.0,0.0
98610768,487,0.0,0.0
98610768,260,0.0,0.0
98610768,437,0.0,0.0
98610768,1333,0.0,0.0
98610768,39,0.0,0.0
98610768,1298,0.0,2.0
98610768,1345,0.0,1.0
98610768,580,0.0,0.0
98610768,1516,0.0,1.0
103292679,653,0.0,2.0
103292679,2269,0.0,0.0
103292679,201,0.0,0.0
103292679,487,0.0,0.0
103292679,3864,1.0,-3.0
103292679,3484,1.0,-1.0
103292679,2824,0.0,0.0
103292679,3149,0.0,0.0
103292679,3341,0.0,0.0
103292679,2865,1.0,-1.0
105050808,3484,0.0,0.0
105050808,3150,0.0,0.0
105050808,3051,1.0,-3.0
105050808,1511,0.0,0.0
105050808,738,0.0,0.0
105050808,487,1.0,-1.0
105050808,133,1.0,-2.0
105050808,3485,1.0,-1.0
105050808,2576,0.0,0.0
105880738,3150,0.0,0.0
105880738,201,0.0,0.0
105880738,487,0.0,0.0
105880738,1856,0.0,0.0
105880738,2269,0.0,0.0
105880738,3149,0.0,0.0
105880738,2992,0.0,0.0
105880738,3788,0.0,0.0
105880738,3485,1.0,-1.0
105880738,2578,0.0,0.0
105905788,1345,0.0,1.0
105905788,39,0.0,0.0
105905788,213,0.0,0.0
105905788,282,0.0,0.0
105905788,2055,0.0,0.0
105905788,1950,0.0,0.0
105905788,1516,0.0,0.0
105905788,360,0.0,0.0
105905788,172,0.0,0.0
105905788,1411,0.0,0.0
105905788,354,0.0,0.0
105905788,2105,0.0,0.0
105905788,1384,0.0,0.0
105905788,661,0.0,0.0
105905788,580,0.0,0.0
105905788,559,0.0,0.0
105905788,487,0.0,0.0
105905788,437,0.0,0.0
105905788,628,0.0,0.0
105905788,1263,0.0,0.0
106540207,1873,0.0,0.0
106540207,231,1.0,-2.0
106540207,738,1.0,-2.0
106540207,1263,1.0,-1.0
106540207,526,1.0,-2.0
106540207,487,1.0,-1.0
106540207,367,0.0,0.0
106540207,98,1.0,-1.0
106540207,47,1.0,-1.0
106540207,289,1.0,-1.0
107003476,1385,1.0,-1.0
107003476,1229,0.0,0.0
107003476,874,0.0,0.0
107003476,647,0.0,0.0
107003476,487,0.0,0.0
107003476,192,0.0,0.0
107003476,190,0.0,0.0
107003476,153,0.0,0.0
107003476,1683,1.0,-1.0
107003476,1409,0.0,0.0
108005554,487,0.0,0.0
108005554,8,0.0,1.0
108005554,456,0.0,0.0
108005554,460,0.0,0.0
108005554,464,0.0,0.0
108005554,450,0.0,0.0
108005554,475,0.0,3.0
108005554,454,0.0,1.0
108005554,3,0.0,0.0
108005554,26,0.0,1.0
108005554,153,0.0,0.0
108005554,1301,0.0,0.0
108005554,1394,0.0,0.0
108005554,444,0.0,0.0
108005554,315,0.0,1.0
108005554,79,0.0,0.0
108005554,824,0.0,1.0
108005554,494,0.0,0.0
108005554,1804,0.0,1.0
108005554,253,0.0,0.0
108147216,48,0.0,0.0
108147216,64,0.0,0.0
108147216,487,0.0,1.0
108147216,371,0.0,0.0
108147216,437,0.0,0.0
108147216,397,0.0,0.0
108147216,441,0.0,0.0
108147216,2130,0.0,1.0
108147216,960,0.0,0.0
108147216,452,0.0,1.0
108270058,361,0.0,1.0
108270058,487,0.0,1.0
108270058,464,0.0,1.0
108270058,57,0.0,0.0
108270058,1001,0.0,2.0
108270058,2270,0.0,0.0
108270058,1801,0.0,1.0
108270058,1800,0.0,1.0
108270058,323,0.0,1.0
108270058,309,0.0,0.0
108270058,305,0.0,0.0
108270058,281,0.0,0.0
108270058,111,0.0,1.0
108270058,1409,0.0,1.0
108270058,99,0.0,0.0
108270058,69,0.0,0.0
108270058,590,0.0,1.0
108270058,328,0.0,1.0
108270058,2481,0.0,0.0
108270058,489,0.0,1.0
108738226,654,0.0,1.0
108738226,1593,0.0,0.0
108738226,287,0.0,0.0
108738226,68,0.0,1.0
108738226,597,0.0,1.0
108738226,714,0.0,0.0
108738226,270,0.0,0.0
108738226,167,0.0,0.0
108738226,872,0.0,1.0
108738226,487,0.0,0.0
109482361,552,0.0,0.0
109482361,1041,0.0,0.0
109482361,548,0.0,0.0
109482361,308,1.0,-1.0
109482361,499,0.0,0.0
109482361,487,0.0,0.0
109482361,507,0.0,0.0
109482361,529,1.0,-1.0
109482361,542,0.0,0.0
110516285,530,0.0,0.0
110516285,2098,0.0,0.0
110516285,2215,0.0,0.0
110516285,2287,0.0,0.0
110516285,2601,0.0,0.0
110516285,906,0.0,0.0
110516285,878,0.0,0.0
110516285,38,0.0,1.0
110516285,117,0.0,0.0
110516285,487,0.0,0.0
110516285,917,0.0,0.0
110516285,606,0.0,0.0
110516285,247,0.0,0.0
110516285,1887,0.0,0.0
110516285,322,0.0,0.0
110516285,3449,1.0,-1.0
110516285,1033,0.0,0.0
110516285,1657,0.0,0.0
110516285,1770,0.0,0.0
110516285,1916,0.0,0.0
110586848,958,0.0,0.0
110586848,1325,0.0,0.0
110586848,1980,0.0,0.0
110586848,813,0.0,0.0
110586848,487,0.0,0.0
110586848,70,0.0,0.0
110586848,2085,1.0,-1.0
110586848,3163,0.0,1.0
110586848,3304,0.0,0.0
110654336,1229,0.0,0.0
110654336,2121,0.0,0.0
110654336,1683,0.0,0.0
110654336,1427,0.0,0.0
110654336,1409,0.0,0.0
110654336,1385,0.0,0.0
110654336,487,0.0,0.0
110654336,192,0.0,0.0
110654336,190,0.0,0.0
110654336,99,0.0,0.0
111446883,1196,0.0,0.0
111446883,256,1.0,-1.0
111446883,48,0.0,0.0
111446883,1409,0.0,0.0
111446883,1345,0.0,0.0
111446883,562,0.0,0.0
111446883,493,1.0,-1.0
111446883,487,0.0,0.0
111446883,14,0.0,0.0
112508460,381,1.0,-1.0
112508460,1250,0.0,1.0
112508460,938,1.0,-3.0
112508460,613,1.0,-2.0
112508460,557,0.0,0.0
112508460,177,1.0,-2.0
112508460,487,0.0,0.0
112508460,334,1.0,-1.0
112904186,2408,0.0,1.0
112904186,2457,0.0,1.0
112904186,487,0.0,0.0
112904186,176,0.0,0.0
112904186,878,0.0,0.0
112904186,325,0.0,2.0
112904186,909,0.0,0.0
112904186,188,0.0,0.0
113241974,3149,0.0,0.0
113241974,310,0.0,1.0
113241974,398,0.0,0.0
113241974,971,0.0,0.0
113241974,1105,0.0,0.0
113241974,3341,0.0,1.0
113241974,1119,0.0,1.0
113241974,3484,0.0,2.0
113241974,653,0.0,2.0
113241974,1688,0.0,0.0
113241974,475,0.0,0.0
113241974,3864,0.0,1.0
113241974,2269,0.0,0.0
113241974,487,0.0,0.0
113241974,2824,0.0,0.0
113241974,201,0.0,0.0
113241974,917,0.0,2.0
113241974,2865,0.0,1.0
113241974,1391,0.0,0.0
113241974,128,0.0,1.0
113551420,903,0.0,0.0
113551420,1332,0.0,0.0
113551420,1345,0.0,0.0
113551420,1379,0.0,0.0
113551420,1383,0.0,2.0
113551420,758,0.0,0.0
113551420,776,0.0,0.0
113551420,241,0.0,0.0
113551420,770,0.0,0.0
113551420,627,0.0,0.0
113551420,588,0.0,0.0
113551420,570,0.0,0.0
113551420,487,0.0,0.0
113551420,471,0.0,0.0
113551420,270,0.0,0.0
113551420,734,0.0,0.0
113551420,278,1.0,-1.0
113551420,144,0.0,0.0
113551420,113,0.0,0.0
113812228,247,0.0,0.0
113812228,487,0.0,0.0
113812228,538,0.0,0.0
113812228,813,0.0,0.0
113812228,1565,0.0,0.0
113812228,2698,1.0,-2.0
113812228,3120,0.0,0.0
113812228,2707,1.0,-2.0
113812228,3789,1.0,-1.0
114238996,2269,0.0,0.0
114238996,3051,1.0,-1.0
114238996,3150,0.0,0.0
114238996,3864,0.0,0.0
114238996,487,0.0,0.0
114238996,3606,0.0,0.0
114238996,3495,0.0,0.0
114238996,201,0.0,0.0
114238996,1224,0.0,0.0
114238996,738,0.0,0.0
115653405,3141,0.0,0.0
115653405,3288,0.0,1.0
115653405,3122,0.0,0.0
115653405,2559,0.0,0.0
115653405,2470,0.0,0.0
115653405,2102,1.0,-1.0
115653405,1796,1.0,-1.0
115653405,80,0.0,2.0
115653405,487,0.0,0.0
115653405,3405,0.0,0.0
117103340,2098,0.0,0.0
117103340,1916,0.0,0.0
117103340,530,0.0,0.0
117103340,606,0.0,0.0
117103340,2287,0.0,0.0
117103340,3194,0.0,0.0
117103340,878,0.0,0.0
117103340,1887,0.0,0.0
117103340,487,0.0,0.0
117103340,470,0.0,0.0
118660626,1293,0.0,0.0
118660626,1330,0.0,0.0
118660626,1250,0.0,1.0
118660626,871,0.0,0.0
118660626,1683,0.0,0.0
118660626,487,0.0,0.0
118660626,515,0.0,0.0
118660626,714,0.0,0.0
118660626,807,0.0,1.0
118660626,337,0.0,0.0
119100713,118,0.0,0.0
119100713,546,0.0,0.0
119100713,1396,1.0,-1.0
119100713,145,0.0,0.0
119100713,457,0.0,0.0
119100713,380,0.0,0.0
119100713,487,0.0,0.0
119100713,265,0.0,0.0
119100713,308,0.0,0.0
119135656,263,0.0,0.0
119135656,1390,0.0,0.0
119135656,2124,0.0,0.0
119135656,878,0.0,0.0
119135656,333,0.0,0.0
119135656,332,0.0,0.0
119135656,487,0.0,0.0
119135656,151,0.0,1.0
119135656,334,0.0,0.0
119135656,75,0.0,0.0
119333078,601,0.0,0.0
119333078,639,0.0,0.0
119333078,867,0.0,0.0
119333078,890,0.0,0.0
119333078,2029,0.0,0.0
119333078,1276,0.0,0.0
119333078,1427,0.0,0.0
119333078,487,0.0,0.0
119333078,1090,0.0,0.0
119333078,1029,0.0,0.0
119333078,1005,0.0,0.0
119333078,401,0.0,0.0
119333078,1068,0.0,0.0
119333078,2307,0.0,0.0
119333078,380,0.0,0.0
119333078,2216,0.0,0.0
119333078,258,0.0,1.0
119333078,67,0.0,0.0
120521295,336,1.0,-1.0
120521295,356,0.0,0.0
120521295,286,1.0,-2.0
120521295,487,1.0,-1.0
120521295,526,1.0,-2.0
120521295,274,1.0,-3.0
120521295,0,1.0,-2.0
120521295,544,1.0,-1.0
120521295,5,1.0,-2.0
120867010,3051,0.0,0.0
120867010,3484,0.0,0.0
120867010,487,0.0,0.0
120867010,738,0.0,0.0
120867010,1856,0.0,0.0
120867010,1934,0.0,0.0
120867010,3485,0.0,1.0
120867010,3606,0.0,0.0
120867010,2865,0.0,1.0
120867010,2269,0.0,0.0
121761138,428,1.0,-1.0
121761138,197,1.0,-3.0
121761138,140,1.0,-1.0
121761138,48,1.0,-2.0
121761138,481,1.0,-1.0
121761138,487,1.0,-1.0
121761138,688,1.0,-2.0
121761138,1390,1.0,-2.0
121761138,1427,0.0,0.0
121761138,2868,1.0,-2.0
122077536,68,0.0,0.0
122077536,167,0.0,0.0
122077536,323,0.0,0.0
122077536,385,0.0,0.0
122077536,394,0.0,0.0
122077536,487,1.0,-1.0
122077536,437,0.0,0.0
122077536,56,0.0,0.0
122077536,423,0.0,0.0
122077536,431,0.0,0.0
123504943,1289,0.0,0.0
123504943,126,0.0,0.0
123504943,204,0.0,0.0
123504943,427,0.0,1.0
123504943,420,0.0,0.0
123504943,379,0.0,0.0
123504943,225,0.0,0.0
123504943,487,0.0,0.0
123504943,264,0.0,0.0
123504943,367,0.0,0.0
123634869,2576,0.0,0.0
123634869,2269,0.0,0.0
123634869,2578,0.0,0.0
123634869,2865,0.0,0.0
123634869,3051,0.0,0.0
123634869,3486,0.0,0.0
123634869,487,0.0,0.0
123634869,738,0.0,0.0
123634869,3831,0.0,0.0
123634869,133,0.0,0.0
124352987,379,0.0,0.0
124352987,487,0.0,0.0
124352987,587,0.0,0.0
124352987,987,0.0,0.0
124352987,1142,0.0,0.0
124352987,1147,0.0,0.0
124352987,1713,0.0,0.0
124352987,1745,0.0,0.0
124352987,571,0.0,0.0
124999772,3606,1.0,-2.0
124999772,3734,1.0,-2.0
124999772,3495,0.0,0.0
124999772,3051,1.0,-2.0
124999772,487,1.0,-1.0
124999772,1337,1.0,-3.0
124999772,3486,1.0,-2.0
124999772,2269,0.0,0.0
124999772,2865,1.0,-1.0
124999772,201,0.0,0.0
125821284,143,0.0,0.0
125821284,204,0.0,0.0
125821284,217,0.0,0.0
125821284,487,0.0,0.0
125821284,274,0.0,0.0
125821284,1313,0.0,0.0
125821284,555,0.0,0.0
125821284,503,1.0,-1.0
125821284,521,0.0,0.0
125821284,515,0.0,0.0
128135947,1132,0.0,0.0
128135947,2982,0.0,0.0
128135947,1493,0.0,0.0
128135947,2033,0.0,1.0
128135947,487,0.0,0.0
128135947,170,0.0,0.0
128135947,450,0.0,0.0
128135947,488,0.0,0.0
128135947,1127,0.0,0.0
128135947,2150,0.0,0.0
128356652,3288,0.0,0.0
128356652,2559,0.0,0.0
128356652,2707,0.0,0.0
128356652,70,0.0,0.0
128356652,80,0.0,2.0
128356652,487,0.0,0.0
128356652,1120,0.0,0.0
128356652,2102,0.0,0.0
128356652,2470,0.0,1.0
128356652,3141,0.0,0.0
128761911,165,0.0,0.0
128761911,148,0.0,1.0
128761911,38,0.0,1.0
128761911,274,0.0,0.0
128761911,211,0.0,0.0
128761911,391,0.0,1.0
128761911,487,0.0,1.0
128761911,15,0.0,0.0
128761911,172,0.0,0.0
129129764,270,0.0,0.0
129129764,1207,0.0,0.0
129129764,310,0.0,2.0
129129764,148,0.0,1.0
129129764,2779,0.0,0.0
129129764,2780,0.0,0.0
129129764,2781,0.0,0.0
129129764,179,0.0,0.0
129129764,1337,0.0,0.0
129129764,654,0.0,0.0
129129764,453,0.0,0.0
129129764,2778,0.0,1.0
129129764,1675,0.0,0.0
129129764,1575,0.0,0.0
129129764,1463,0.0,1.0
129129764,1462,0.0,0.0
129129764,487,0.0,0.0
129129764,658,0.0,1.0
129129764,687,0.0,0.0
129129764,727,0.0,0.0
129129764,833,0.0,1.0
129129764,2782,0.0,1.0
129129764,1461,0.0,3.0
129129764,265,0.0,1.0
129129764,1374,0.0,0.0
129129764,1451,0.0,0.0
129129764,1456,0.0,0.0
129129764,1460,0.0,0.0
129129764,1349,0.0,0.0
129704059,534,1.0,-1.0
129704059,306,0.0,1.0
129704059,373,1.0,-1.0
129704059,487,0.0,0.0
129704059,531,1.0,-3.0
129704059,10,0.0,0.0
129704059,186,0.0,0.0
129704059,541,1.0,-1.0
129704059,542,0.0,0.0
130625001,211,0.0,0.0
130625001,2653,0.0,0.0
130625001,1333,0.0,0.0
130625001,926,0.0,0.0
130625001,226,0.0,0.0
130625001,1372,0.0,0.0
130625001,1942,0.0,0.0
130625001,1011,0.0,0.0
130625001,849,0.0,0.0
130625001,435,0.0,0.0
130625001,1604,1.0,-1.0
130625001,761,0.0,0.0
130625001,714,1.0,-1.0
130625001,632,0.0,0.0
130625001,487,1.0,-1.0
130625001,519,0.0,0.0
130625001,390,0.0,0.0
130625001,1657,1.0,-1.0
130905089,20,0.0,0.0
130905089,7,0.0,0.0
130905089,197,0.0,0.0
130905089,487,0.0,0.0
130905089,465,0.0,0.0
130905089,322,0.0,0.0
130905089,321,0.0,0.0
130905089,202,0.0,0.0
130905089,498,0.0,0.0
130905089,548,1.0,-1.0
131474188,487,0.0,0.0
131474188,938,0.0,0.0
131474188,1386,0.0,0.0
131474188,1411,0.0,0.0
131474188,2869,1.0,-1.0
131474188,204,0.0,0.0
131474188,459,0.0,0.0
131474188,152,0.0,0.0
133120664,140,1.0,-1.0
133120664,151,0.0,0.0
133120664,291,1.0,-1.0
133120664,487,0.0,0.0
133120664,731,0.0,0.0
133120664,915,0.0,0.0
133120664,1378,0.0,0.0
133120664,48,1.0,-1.0
133120664,1312,0.0,0.0
133120664,1409,0.0,1.0
133162138,1427,0.0,0.0
133162138,1003,0.0,0.0
133162138,1812,1.0,-1.0
133162138,2118,0.0,0.0
133162138,2122,1.0,-1.0
133162138,887,0.0,0.0
133162138,652,0.0,0.0
133162138,487,0.0,0.0
133162138,419,0.0,0.0
133162138,363,0.0,0.0
133162138,628,0.0,0.0
133162138,632,0.0,0.0
133162138,258,0.0,1.0
133162138,257,0.0,0.0
133162138,60,0.0,0.0
133162138,380,0.0,0.0
133162138,226,0.0,0.0
133162138,311,0.0,0.0
133316080,2992,1.0,-2.0
133316080,3495,0.0,0.0
133316080,3486,1.0,-3.0
133316080,3484,1.0,-3.0
133316080,3051,1.0,-3.0
133316080,2269,1.0,-1.0
133316080,1654,1.0,-3.0
133316080,487,1.0,-2.0
133316080,201,1.0,-3.0
133316080,3606,1.0,-3.0
134003345,1183,0.0,0.0
134003345,487,0.0,0.0
134003345,152,0.0,0.0
134003345,230,0.0,0.0
134003345,1398,0.0,0.0
134003345,426,1.0,-1.0
134003345,1386,0.0,0.0
134003345,406,0.0,0.0
134003345,938,0.0,0.0
134984046,1387,1.0,-2.0
134984046,1343,1.0,-3.0
134984046,1041,1.0,-3.0
134984046,404,1.0,-3.0
134984046,382,1.0,-1.0
134984046,186,1.0,-3.0
134984046,118,1.0,-2.0
134984046,63,1.0,-2.0
134984046,487,1.0,-2.0
137251594,323,0.0,0.0
137251594,502,0.0,0.0
137251594,556,0.0,0.0
137251594,1229,0.0,0.0
137251594,11,0.0,0.0
137251594,302,0.0,0.0
